,cluster,term,color,word2vec_aggregate_centrality,word2vec_centrality,word2vec_in_cluster_centrality,x,y,area,freq,rel_freq,aagr,axis_year,spec,acceleration,acceleration_direction,freq_rank,aagr_rank,agg_rank,label,cluster_name,year
534,8,compute_resource,#9A6324,0.6296664476394653,0.5777746811509132,0.681558221578598,7.307906627655029,6.2636871337890625,computer vision,507.0,0.0,0.0,2019.0,1.97,0,0,235.0,201.5,436.5,COMPUTE RESOURCE,EMERGE TECHNOLOGY,2019
535,2,content_moderation,#F58231,0.5704095587134361,0.5618171207606792,0.5790019929409027,7.115737438201904,3.450756072998047,computer vision,500.0,0.0,0.0,2019.0,1.976,0,0,234.0,201.5,435.5,CONTENT MODERATION,FAST HARDWARE,2019
536,7,light_wave,#911EB4,0.589430034160614,0.5323832854628563,0.6464767903089523,9.38487434387207,7.260632038116455,computer vision,499.0,0.0,0.0,2019.0,2.153,0,0,233.0,201.5,434.5,LIGHT WAVE,LIQUID LENS,2019
537,5,40_organization,#42D4F4,0.5408995226025581,0.5267329290509224,0.5550661161541939,11.317609786987305,1.8295968770980835,computer vision,484.0,0.0,0.0,2019.0,2.291,0,0,232.0,201.5,433.5,40 ORGANIZATION,DEEP UNDERSTANDING,2019
538,5,only_the_first_step,#42D4F4,0.6008185744285583,0.563993014395237,0.6376441270112991,10.333379745483398,2.6629812717437744,computer vision,471.0,0.0,0.0,2019.0,2.303,0,0,230.5,201.5,432.0,ONLY THE FIRST STEP,DEEP UNDERSTANDING,2019
539,5,untold_number,#42D4F4,0.5532619580626488,0.5339024476706982,0.5726214721798897,8.236539840698242,4.408191204071045,computer vision,471.0,0.0,0.0,2019.0,2.4,0,0,230.5,201.5,432.0,UNTOLD NUMBER,DEEP UNDERSTANDING,2019
540,8,connected_home,#9A6324,0.6046983003616333,0.5573452636599541,0.6520513296127319,10.072360038757324,3.9924843311309814,computer vision,466.0,0.0,0.0,2019.0,2.007,0,0,229.0,201.5,430.5,CONNECTED HOME,EMERGE TECHNOLOGY,2019
541,5,exchange_rate_fluctuation,#42D4F4,0.5569192916154861,0.5320621021091938,0.5817764848470688,9.309040069580078,2.5179879665374756,computer vision,454.0,0.0,0.0,2019.0,2.018,0,0,228.0,201.5,429.5,EXCHANGE RATE FLUCTUATION,DEEP UNDERSTANDING,2019
542,4,white_background,#3CB44B,0.5831003338098526,0.5406938679516315,0.625506803393364,10.184769630432129,7.766489028930664,computer vision,446.0,0.0,0.0,2019.0,2.202,0,0,226.5,201.5,428.0,WHITE BACKGROUND,REAL WORLD,2019
543,3,european_headquarters,#BFEF45,0.5191320143640041,0.5281474031507969,0.5101166255772114,7.6994194984436035,2.7744271755218506,computer vision,446.0,0.0,0.0,2019.0,2.026,0,0,226.5,201.5,428.0,EUROPEAN HEADQUARTERS,COCO DATA SET,2019
544,5,european_institution,#42D4F4,0.5756005644798279,0.5399161241948605,0.6112850084900856,9.969454765319824,2.2988970279693604,computer vision,439.0,0.0,0.0,2019.0,2.033,0,0,225.0,201.5,426.5,EUROPEAN INSTITUTION,DEEP UNDERSTANDING,2019
545,0,large_collaborative_effort,#800000,0.5816654413938522,0.535659670829773,0.6276712119579315,11.749317169189453,2.6510121822357178,computer vision,434.0,0.0,0.0,2019.0,2.339,0,0,224.0,201.5,425.5,LARGE COLLABORATIVE EFFORT,PH.D. STUDENT,2019
546,0,2019_conference,#800000,0.598344013094902,0.5407239086925983,0.655964121222496,11.230716705322266,2.125929355621338,computer vision,433.0,0.0,0.0,2019.0,2.039,0,0,222.5,201.5,424.0,2019 CONFERENCE,PH.D. STUDENT,2019
547,6,cnn_architecture,#4363D8,0.686186820268631,0.5772365853190422,0.7951370477676392,12.046981811523438,7.006453514099121,computer vision,433.0,0.0,0.0,2019.0,2.039,0,0,222.5,201.5,424.0,CNN ARCHITECTURE,LARGE DATASET,2019
548,6,conventional_approach,#4363D8,0.6783772706985474,0.5859898924827576,0.7707646489143372,11.385990142822266,4.173654556274414,computer vision,424.0,0.0,0.0,2019.0,2.048,0,0,221.0,201.5,422.5,CONVENTIONAL APPROACH,LARGE DATASET,2019
549,5,broad_population,#42D4F4,0.5798920765519142,0.5420413166284561,0.6177428364753723,12.764874458312988,5.71273946762085,computer vision,410.0,0.0,0.0,2019.0,2.062,0,0,220.0,201.5,421.5,BROAD POPULATION,DEEP UNDERSTANDING,2019
550,5,bow_tie,#42D4F4,0.5528891980648041,0.5349303223192692,0.5708480700850487,9.081576347351074,6.627648830413818,computer vision,364.0,0.0,0.0,2019.0,2.114,0,0,219.0,201.5,420.5,BOW TIE,DEEP UNDERSTANDING,2019
551,4,dark_area,#3CB44B,0.6083083972334862,0.5562326498329639,0.6603841483592987,10.065608024597168,7.706993579864502,computer vision,357.0,0.0,0.0,2019.0,2.122,0,0,218.0,201.5,419.5,DARK AREA,REAL WORLD,2019
552,1,sneak_peak,#E6194B,0.6037045791745186,0.5527776144444942,0.6546315401792526,7.332455635070801,3.5956616401672363,computer vision,346.0,0.0,0.0,2019.0,2.312,0,0,217.0,201.5,418.5,SNEAK PEAK,INDUSTRY LEADER,2019
553,4,depth_perception,#3CB44B,0.6083622500300407,0.5631318539381027,0.6535926461219788,10.393452644348145,7.641008377075195,computer vision,342.0,0.0,0.0,2019.0,2.141,0,0,216.0,201.5,417.5,DEPTH PERCEPTION,REAL WORLD,2019
554,3,eye_injury,#BFEF45,0.5093678226694465,0.5116986790671945,0.5070369662716985,10.856528282165527,7.575818061828613,computer vision,341.0,0.0,0.0,2019.0,2.142,0,0,215.0,201.5,416.5,EYE INJURY,COCO DATA SET,2019
555,6,word_classification,#4363D8,0.6226856708526611,0.557368952780962,0.6880023926496506,11.504118919372559,6.6557698249816895,computer vision,337.0,0.0,0.0,2019.0,2.324,0,0,214.0,201.5,415.5,WORD CLASSIFICATION,LARGE DATASET,2019
556,2,racist_slur,#F58231,0.5337772108614445,0.517702005803585,0.5498524159193039,7.012187957763672,3.545529842376709,computer vision,311.0,0.0,0.0,2019.0,2.358,0,0,213.0,201.5,414.5,RACIST SLUR,FAST HARDWARE,2019
557,6,correct_prediction,#4363D8,0.6488706767559052,0.559974305331707,0.7377670407295227,12.888916015625,6.176624774932861,computer vision,306.0,0.0,0.0,2019.0,2.189,0,0,212.0,201.5,413.5,CORRECT PREDICTION,LARGE DATASET,2019
558,2,social_media_site,#F58231,0.5569787919521332,0.5341711677610874,0.5797864198684692,7.094970226287842,3.4361541271209717,computer vision,288.0,0.0,0.0,2019.0,0.0,0,0,211.0,201.5,412.5,SOCIAL MEDIA SITE,FAST HARDWARE,2019
559,6,popular_tool,#4363D8,0.6772908866405487,0.5933899357914925,0.7611918449401855,12.43065071105957,5.9372968673706055,computer vision,273.0,0.0,0.0,2019.0,2.415,0,0,209.5,201.5,411.0,POPULAR TOOL,LARGE DATASET,2019
560,4,360_degree_camera,#3CB44B,0.6224808916449547,0.5619606524705887,0.6830011308193207,9.581354141235352,7.7822370529174805,computer vision,273.0,0.0,0.0,2019.0,0.0,0,0,209.5,201.5,411.0,360 DEGREE CAMERA,REAL WORLD,2019
561,8,collision_avoidance,#9A6324,0.5996556133031845,0.5658475831151009,0.6334636509418488,12.440482139587402,4.080909729003906,computer vision,259.0,0.0,0.0,2019.0,2.262,0,0,208.0,201.5,409.5,COLLISION AVOIDANCE,EMERGE TECHNOLOGY,2019
562,7,air_bubble,#911EB4,0.5814455524086952,0.5271394215524197,0.6357516795396805,9.238258361816406,6.422924995422363,computer vision,257.0,0.0,0.0,2019.0,2.663,0,0,207.0,201.5,408.5,AIR BUBBLE,LIQUID LENS,2019
563,7,electrical_pulse,#911EB4,0.5829189717769623,0.5193372052162886,0.6465007364749908,9.496400833129883,7.3361406326293945,computer vision,230.0,0.0,0.0,2019.0,2.313,0,0,206.0,201.5,407.5,ELECTRICAL PULSE,LIQUID LENS,2019
564,2,axis_technology,#F58231,0.5678797513246536,0.5399744100868702,0.5957850962877274,7.024441242218018,5.606271743774414,computer vision,222.0,0.0,0.0,2019.0,2.329,0,0,204.5,201.5,406.0,AXIS TECHNOLOGY,FAST HARDWARE,2019
565,1,customer_order_pattern,#E6194B,0.5535034649074078,0.5147932674735785,0.5922136604785919,8.180320739746094,2.662428140640259,computer vision,222.0,0.0,0.0,2019.0,2.329,0,0,204.5,201.5,406.0,CUSTOMER ORDER PATTERN,INDUSTRY LEADER,2019
566,9,bahrain_bangladesh,#FFE119,0.6191538721323013,0.5358096696436405,0.7024980783462524,7.116902828216553,8.538719177246094,computer vision,221.0,0.0,0.0,2019.0,2.331,0,0,203.0,201.5,404.5,BAHRAIN BANGLADESH,CHAD CHILE,2019
567,6,adversarial_attack,#4363D8,0.684239000082016,0.5849914327263832,0.7834865748882294,12.112615585327148,7.021842002868652,computer vision,218.0,0.0,0.0,2019.0,2.638,0,0,202.0,201.5,403.5,ADVERSARIAL ATTACK,LARGE DATASET,2019
568,8,augmented_reality_ar_device,#9A6324,0.5933808758854866,0.5607229210436344,0.6260388344526291,9.563764572143555,5.1503777503967285,computer vision,194.0,0.0,0.0,2019.0,2.387,0,0,201.0,201.5,402.5,AUGMENTED REALITY AR DEVICE,EMERGE TECHNOLOGY,2019
569,6,batch_normalization,#4363D8,0.6735658347606659,0.5695507675409317,0.7775809168815613,12.084861755371094,7.002121448516846,computer vision,186.0,0.0,0.0,2019.0,2.406,0,0,200.0,201.5,401.5,BATCH NORMALIZATION,LARGE DATASET,2019
570,6,fair_comparison,#4363D8,0.6797662824392319,0.5854249373078346,0.7741076350212097,11.600089073181152,4.340096473693848,computer vision,183.0,0.0,0.0,2019.0,2.811,0,0,199.0,201.5,400.5,FAIR COMPARISON,LARGE DATASET,2019
571,9,austria_azerbaijan,#FFE119,0.6128374338150024,0.5195048339664936,0.7061700373888016,7.0194525718688965,8.58031940460205,computer vision,165.0,0.0,0.0,2019.0,2.458,0,0,198.0,201.5,399.5,AUSTRIA AZERBAIJAN,CHAD CHILE,2019
572,5,remain_half,#42D4F4,0.5578380227088928,0.5226207971572876,0.593055248260498,13.194863319396973,5.814947128295898,computer vision,157.0,0.0,0.0,2019.0,2.877,0,0,197.0,201.5,398.5,REMAIN HALF,DEEP UNDERSTANDING,2019
573,1,core_portfolio,#E6194B,0.5882705599069595,0.5357754342257977,0.6407656818628311,8.193892478942871,2.141054391860962,computer vision,154.0,0.0,0.0,2019.0,2.488,0,0,196.0,201.5,397.5,CORE PORTFOLIO,INDUSTRY LEADER,2019
574,9,dominican_republic_east_timor_ecuador,#FFE119,0.6031954512000084,0.5155444713309407,0.6908464282751083,7.245463848114014,8.400266647338867,computer vision,147.0,0.0,0.0,2019.0,2.508,0,0,195.0,201.5,396.5,DOMINICAN REPUBLIC EAST TIMOR ECUADOR,CHAD CHILE,2019
575,5,hyperspectral_imaging,#42D4F4,0.5676037222146988,0.5596742331981659,0.5755332186818123,11.817790985107422,7.333833694458008,computer vision,143.0,0.0,0.0,2019.0,2.821,0,0,194.0,201.5,395.5,HYPERSPECTRAL IMAGING,DEEP UNDERSTANDING,2019
576,5,bias,#42D4F4,0.5907686352729797,0.5542497113347054,0.6272875517606735,13.01955795288086,5.9495368003845215,computer vision,142.0,0.0,0.0,2019.0,0.0,0,0,192.5,201.5,394.0,BIAS,DEEP UNDERSTANDING,2019
577,0,now_an_assistant_professor,#800000,0.603850968182087,0.5300850253552198,0.6776169091463089,11.904609680175781,2.0665831565856934,computer vision,142.0,0.0,0.0,2019.0,2.824,0,0,192.5,201.5,394.0,NOW AN ASSISTANT PROFESSOR,PH.D. STUDENT,2019
578,6,semantic_segmentation,#4363D8,0.6845855414867401,0.5830402001738548,0.7861308753490448,11.689310073852539,7.348087787628174,computer vision,120.0,0.0,0.0,2019.0,2.772,0,0,191.0,201.5,392.5,SEMANTIC SEGMENTATION,LARGE DATASET,2019
579,7,field_response,#911EB4,0.5537579022347927,0.5213557928800583,0.5861600115895271,9.742706298828125,7.242341995239258,computer vision,116.0,0.0,0.0,2019.0,2.912,0,0,190.0,201.5,391.5,FIELD RESPONSE,LIQUID LENS,2019
580,0,4th_edition,#800000,0.5592659190297127,0.5233669802546501,0.5951648578047752,11.618717193603516,1.992334008216858,computer vision,112.0,0.0,0.0,2019.0,2.626,0,0,189.0,201.5,390.5,4TH EDITION,PH.D. STUDENT,2019
581,5,cognitive_neuroscientist,#42D4F4,0.575222983956337,0.554668202996254,0.59577776491642,11.353344917297363,5.759047508239746,computer vision,110.0,0.0,0.0,2019.0,2.935,0,0,188.0,201.5,389.5,COGNITIVE NEUROSCIENTIST,DEEP UNDERSTANDING,2019
582,8,containerized_app,#9A6324,0.5698378756642342,0.5454574525356293,0.594218298792839,6.925357341766357,5.89866304397583,computer vision,109.0,0.0,0.0,2019.0,2.638,0,0,187.0,201.5,388.5,CONTAINERIZED APP,EMERGE TECHNOLOGY,2019
583,6,bounding_box,#4363D8,0.6685900837182999,0.5736336037516594,0.7635465562343597,11.516857147216797,7.457873344421387,computer vision,98.0,0.0,0.0,2019.0,3.161,0,0,186.0,201.5,387.5,BOUNDING BOX,LARGE DATASET,2019
584,4,display_driver,#3CB44B,0.563683308660984,0.528074799105525,0.5992918238043785,9.294753074645996,7.731272220611572,computer vision,82.0,0.0,0.0,2019.0,2.761,0,0,185.0,201.5,386.5,DISPLAY DRIVER,REAL WORLD,2019
585,9,complimentary_subscription,#FFE119,0.5980691015720367,0.5317388996481895,0.6643993109464645,7.393604278564453,8.693705558776855,computer vision,81.0,0.0,0.0,2019.0,2.767,0,0,184.0,201.5,385.5,COMPLIMENTARY SUBSCRIPTION,CHAD CHILE,2019
586,9,barbuda_argentina,#FFE119,0.6124242395162582,0.5143153984099627,0.710533082485199,7.015175819396973,8.583078384399414,computer vision,80.0,0.0,0.0,2019.0,2.772,0,0,183.0,201.5,384.5,BARBUDA ARGENTINA,CHAD CHILE,2019
587,7,thin_glass,#911EB4,0.5841201171278954,0.527153268456459,0.6410869657993317,9.342157363891602,7.187114715576172,computer vision,76.0,0.0,0.0,2019.0,3.192,0,0,182.0,201.5,383.5,THIN GLASS,LIQUID LENS,2019
588,5,deep_flaw,#42D4F4,0.5609653927385807,0.5345851555466652,0.5873456299304962,9.861461639404297,2.278930187225342,computer vision,75.0,0.0,0.0,2019.0,2.8,0,0,181.0,201.5,382.5,DEEP FLAW,DEEP UNDERSTANDING,2019
589,3,alpha_release,#BFEF45,0.5134753501042724,0.5195149406790733,0.5074357599951327,6.812378406524658,5.939929008483887,computer vision,73.0,0.0,0.0,2019.0,2.812,0,0,180.0,201.5,381.5,ALPHA RELEASE,COCO DATA SET,2019
590,8,reliability_concern,#9A6324,0.5981466472148895,0.562487006187439,0.6338062882423401,7.892931938171387,6.855714797973633,computer vision,72.0,0.0,0.0,2019.0,2.994,0,0,179.0,201.5,380.5,RELIABILITY CONCERN,EMERGE TECHNOLOGY,2019
591,8,ample_growth_opportunity,#9A6324,0.5620466321706772,0.5277558751404285,0.5963373854756355,9.534284591674805,3.135305166244507,computer vision,71.0,0.0,0.0,2019.0,2.824,0,0,178.0,201.5,379.5,AMPLE GROWTH OPPORTUNITY,EMERGE TECHNOLOGY,2019
592,2,fast_hardware,#F58231,0.5894824266433716,0.5692690163850784,0.6096958443522453,7.368735313415527,6.677901268005371,computer vision,68.0,0.0,0.0,2019.0,2.843,0,0,176.5,201.5,378.0,FAST HARDWARE,FAST HARDWARE,2019
593,5,expect_pattern,#42D4F4,0.5771335139870644,0.5372064523398876,0.6170605719089508,13.125887870788574,5.888674736022949,computer vision,68.0,0.0,0.0,2019.0,2.843,0,0,176.5,201.5,378.0,EXPECT PATTERN,DEEP UNDERSTANDING,2019
594,3,offender,#BFEF45,0.5075247213244438,0.5145032349973917,0.5005462075932883,12.745347023010254,5.662696838378906,computer vision,62.0,0.0,0.0,2019.0,0.0,0,0,175.0,201.5,376.5,OFFENDER,COCO DATA SET,2019
595,2,"1,000_image",#F58231,0.578789159655571,0.5593733936548233,0.5982049182057381,9.746801376342773,7.862473964691162,computer vision,61.0,0.0,0.0,2019.0,3.066,0,0,173.5,201.5,375.0,"1,000 IMAGE",FAST HARDWARE,2019
596,6,cross_validation,#4363D8,0.6524052023887634,0.5565762929618359,0.7482341229915619,12.875487327575684,6.224644660949707,computer vision,61.0,0.0,0.0,2019.0,2.89,0,0,173.5,201.5,375.0,CROSS VALIDATION,LARGE DATASET,2019
597,2,facebook_system,#F58231,0.5614214763045311,0.5341271907091141,0.5887157618999481,7.077683448791504,3.474963665008545,computer vision,59.0,0.0,0.0,2019.0,0.0,0,0,172.0,201.5,373.5,FACEBOOK SYSTEM,FAST HARDWARE,2019
598,5,four_volunteer,#42D4F4,0.535985179245472,0.5172284636646509,0.5547418929636478,10.599539756774902,6.725443363189697,computer vision,50.0,0.0,0.0,2019.0,3.277,0,0,171.0,201.5,372.5,FOUR VOLUNTEER,DEEP UNDERSTANDING,2019
599,6,experimental_testing,#4363D8,0.6249077022075653,0.5619640313088894,0.6878513693809509,11.646624565124512,3.9340412616729736,computer vision,49.0,0.0,0.0,2019.0,3.286,0,0,170.0,201.5,371.5,EXPERIMENTAL TESTING,LARGE DATASET,2019
600,6,grid_search,#4363D8,0.6686431765556335,0.5651502311229706,0.7721361219882965,12.646276473999023,6.504129409790039,computer vision,48.0,0.0,0.0,2019.0,3.17,0,0,168.5,201.5,370.0,GRID SEARCH,LARGE DATASET,2019
601,8,revolutionary_technique,#9A6324,0.5878594666719437,0.5590856522321701,0.6166332811117172,10.90174674987793,3.992719888687134,computer vision,48.0,0.0,0.0,2019.0,3.17,0,0,168.5,201.5,370.0,REVOLUTIONARY TECHNIQUE,EMERGE TECHNOLOGY,2019
602,2,google_tensor_processing_unit,#F58231,0.5747814327478409,0.552132323384285,0.5974305346608162,7.403096675872803,6.752917289733887,computer vision,44.0,0.0,0.0,2019.0,3.333,0,0,167.0,201.5,368.5,GOOGLE TENSOR PROCESSING UNIT,FAST HARDWARE,2019
603,6,classifier,#4363D8,0.6527697443962097,0.5663769766688347,0.7391625046730042,12.11299991607666,6.427081108093262,computer vision,41.0,0.0,0.0,2019.0,0.0,0,0,166.0,201.5,367.5,CLASSIFIER,LARGE DATASET,2019
604,6,sample_subset,#4363D8,0.6299736946821213,0.5500105656683445,0.7099368274211884,12.904581069946289,6.111451625823975,computer vision,40.0,0.0,0.0,2019.0,3.249,0,0,165.0,201.5,366.5,SAMPLE SUBSET,LARGE DATASET,2019
605,5,daily_living_activity,#42D4F4,0.5467299930751324,0.5276090111583471,0.5658509731292725,11.035955429077148,6.792274475097656,computer vision,39.0,0.0,0.0,2019.0,3.084,0,0,163.5,201.5,365.0,DAILY LIVING ACTIVITY,DEEP UNDERSTANDING,2019
606,3,"around_2,200_people",#BFEF45,0.5064139631576836,0.5044539198279381,0.5083740064874291,9.290030479431152,3.5993571281433105,computer vision,39.0,0.0,0.0,2019.0,3.084,0,0,163.5,201.5,365.0,"AROUND 2,200 PEOPLE",COCO DATA SET,2019
607,9,chad_chile,#FFE119,0.6245128363370895,0.534632183611393,0.7143934816122055,7.2988481521606445,8.628019332885742,computer vision,38.0,0.0,0.0,2019.0,3.095,0,0,161.5,201.5,363.0,CHAD CHILE,CHAD CHILE,2019
608,9,botswana_brazil,#FFE119,0.5749236270785332,0.5154592199251056,0.6343880295753479,7.195506572723389,8.358170509338379,computer vision,38.0,0.0,0.0,2019.0,3.095,0,0,161.5,201.5,363.0,BOTSWANA BRAZIL,CHAD CHILE,2019
609,2,business_insider_reporter,#F58231,0.5453340671956539,0.5293682478368282,0.5612998865544796,7.340226650238037,3.6695117950439453,computer vision,37.0,0.0,0.0,2019.0,3.107,0,0,160.0,201.5,361.5,BUSINESS INSIDER REPORTER,FAST HARDWARE,2019
610,5,mri_scanning,#42D4F4,0.5304822213947773,0.5134826917201281,0.5474817529320717,10.646683692932129,6.766740798950195,computer vision,36.0,0.0,0.0,2019.0,3.295,0,0,158.0,201.5,359.5,MRI SCANNING,DEEP UNDERSTANDING,2019
611,0,north_carolina_state_university_researcher,#800000,0.5805792510509491,0.542945172637701,0.6182133331894875,11.877091407775879,2.514254093170166,computer vision,36.0,0.0,0.0,2019.0,3.295,0,0,158.0,201.5,359.5,NORTH CAROLINA STATE UNIVERSITY RESEARCHER,PH.D. STUDENT,2019
612,3,ajax_power_gravity_forms,#BFEF45,0.5193395372480154,0.5305345244705677,0.5081445509567857,10.997747421264648,6.1772871017456055,computer vision,36.0,0.0,0.0,2019.0,3.119,0,0,158.0,201.5,359.5,AJAX POWER GRAVITY FORMS,COCO DATA SET,2019
613,2,biometric_lock,#F58231,0.5615891814231873,0.5403166450560093,0.5828617215156555,8.33838176727295,5.519370079040527,computer vision,32.0,0.0,0.0,2019.0,3.568,0,0,156.0,201.5,357.5,BIOMETRIC LOCK,FAST HARDWARE,2019
614,1,consumer_face_service,#E6194B,0.6019097790122032,0.5456792712211609,0.6581402868032455,7.4679741859436035,3.2388997077941895,computer vision,30.0,0.0,0.0,2019.0,3.198,0,0,155.0,201.5,356.5,CONSUMER FACE SERVICE,INDUSTRY LEADER,2019
615,3,typical_route,#BFEF45,0.5213681794703007,0.5293001662939787,0.5134361917153001,12.422983169555664,4.088581085205078,computer vision,25.0,0.0,0.0,2019.0,3.578,0,0,153.0,201.5,354.5,TYPICAL ROUTE,COCO DATA SET,2019
616,5,amazon_mechanical_turk,#42D4F4,0.5905369222164154,0.5666104629635811,0.6144633814692497,12.533793449401855,5.860508441925049,computer vision,25.0,0.0,0.0,2019.0,3.277,0,0,153.0,201.5,354.5,AMAZON MECHANICAL TURK,DEEP UNDERSTANDING,2019
617,6,handwritten_number,#4363D8,0.6401995718479156,0.5686290338635445,0.7117701172828674,11.51881217956543,6.312774658203125,computer vision,25.0,0.0,0.0,2019.0,3.675,0,0,153.0,201.5,354.5,HANDWRITTEN NUMBER,LARGE DATASET,2019
618,2,browser_base_interface,#F58231,0.5813835933804512,0.5537058785557747,0.6090613082051277,7.048117637634277,5.640019416809082,computer vision,24.0,0.0,0.0,2019.0,3.295,0,0,151.0,201.5,352.5,BROWSER BASE INTERFACE,FAST HARDWARE,2019
619,7,lift_gate,#911EB4,0.5734324753284454,0.5058408109471202,0.6410241425037384,8.77483081817627,6.51176643371582,computer vision,23.0,0.0,0.0,2019.0,3.49,0,0,150.0,201.5,351.5,LIFT GATE,LIQUID LENS,2019
620,0,google_ai_research_division,#800000,0.6152150556445122,0.5748578906059265,0.6555722206830978,10.78422737121582,5.642808437347412,computer vision,22.0,0.0,0.0,2019.0,0.0,0,0,148.5,201.5,350.0,GOOGLE AI RESEARCH DIVISION,PH.D. STUDENT,2019
621,2,high_tech_upgrade,#F58231,0.5454166755080223,0.5254325531423092,0.5654007941484451,9.326605796813965,3.5405964851379395,computer vision,22.0,0.0,0.0,2019.0,3.634,0,0,148.5,201.5,350.0,HIGH TECH UPGRADE,FAST HARDWARE,2019
622,1,360_capital_partners,#E6194B,0.5865130349993706,0.5257495809346437,0.6472764909267426,7.5968804359436035,2.8241264820098877,computer vision,21.0,0.0,0.0,2019.0,3.353,0,0,147.0,201.5,348.5,360 CAPITAL PARTNERS,INDUSTRY LEADER,2019
623,2,openvino_toolkit,#F58231,0.5863507017493248,0.5675806105136871,0.6051207929849625,6.72852087020874,5.846502780914307,computer vision,19.0,0.0,0.0,2019.0,3.697,0,0,145.5,201.5,347.0,OPENVINO TOOLKIT,FAST HARDWARE,2019
624,7,closed_feedback_loop,#911EB4,0.5928999111056328,0.5443630926311016,0.6414367258548737,9.633145332336426,7.349506855010986,computer vision,19.0,0.0,0.0,2019.0,3.396,0,0,145.5,201.5,347.0,CLOSED FEEDBACK LOOP,LIQUID LENS,2019
625,0,cmu_robotics_institute,#800000,0.6108921617269516,0.555011123418808,0.6667732000350952,11.839893341064453,2.3628292083740234,computer vision,18.0,0.0,0.0,2019.0,3.596,0,0,143.0,201.5,344.5,CMU ROBOTICS INSTITUTE,PH.D. STUDENT,2019
626,3,fabless_semiconductor_solution_provider,#BFEF45,0.49644547374919057,0.491471859626472,0.5014190881047398,8.955880165100098,5.277969837188721,computer vision,18.0,0.0,0.0,2019.0,3.42,0,0,143.0,201.5,344.5,FABLESS SEMICONDUCTOR SOLUTION PROVIDER,COCO DATA SET,2019
627,2,accelerator_chip,#F58231,0.5715970918536186,0.546077448874712,0.597116731107235,7.377780914306641,6.7443742752075195,computer vision,18.0,0.0,0.0,2019.0,3.42,0,0,143.0,201.5,344.5,ACCELERATOR CHIP,FAST HARDWARE,2019
628,9,costa_rica_côte,#FFE119,0.6057516410946846,0.5144822103902698,0.6970210671424866,7.296577453613281,8.60460376739502,computer vision,17.0,0.0,0.0,2019.0,3.445,0,0,138.5,201.5,340.0,COSTA RICA CÔTE,CHAD CHILE,2019
629,9,djibouti_dominica,#FFE119,0.580109640955925,0.4956326852552593,0.66458660364151,7.205687046051025,8.369056701660156,computer vision,17.0,0.0,0.0,2019.0,3.445,0,0,138.5,201.5,340.0,DJIBOUTI DOMINICA,CHAD CHILE,2019
630,9,ai_trendsto,#FFE119,0.6051414534449577,0.5287267528474331,0.6815561503171921,7.430988311767578,8.667033195495605,computer vision,17.0,0.0,0.0,2019.0,3.445,0,0,138.5,201.5,340.0,AI TRENDSTO,CHAD CHILE,2019
631,3,digital_camera_solution,#BFEF45,0.5067055127583444,0.5063037192448974,0.5071073062717915,12.12499713897705,7.0355305671691895,computer vision,17.0,0.0,0.0,2019.0,3.445,0,0,138.5,201.5,340.0,DIGITAL CAMERA SOLUTION,COCO DATA SET,2019
632,9,algeria_american_samoa_andorra_angola_antigua,#FFE119,0.5928056240081787,0.5062261773273349,0.6793850660324097,7.035835266113281,8.567853927612305,computer vision,17.0,0.0,0.0,2019.0,3.445,0,0,138.5,201.5,340.0,ALGERIA AMERICAN SAMOA ANDORRA ANGOLA ANTIGUA,CHAD CHILE,2019
633,9,china_colombia_comoros_congo,#FFE119,0.6199546605348587,0.535915769636631,0.703993558883667,7.168273448944092,8.650860786437988,computer vision,17.0,0.0,0.0,2019.0,3.445,0,0,138.5,201.5,340.0,CHINA COLOMBIA COMOROS CONGO,CHAD CHILE,2019
634,2,operational_edge,#F58231,0.5473492741584778,0.5329354926943779,0.561763059347868,9.378029823303223,3.5037364959716797,computer vision,16.0,0.0,0.0,2019.0,3.647,0,0,133.5,201.5,335.0,OPERATIONAL EDGE,FAST HARDWARE,2019
635,5,enhance_detail,#42D4F4,0.5596833899617195,0.5527092032134533,0.5666575729846954,10.118504524230957,7.651612758636475,computer vision,16.0,0.0,0.0,2019.0,3.471,0,0,133.5,201.5,335.0,ENHANCE DETAIL,DEEP UNDERSTANDING,2019
636,4,modern_smartphone,#3CB44B,0.5896460264921188,0.5419212318956852,0.6373708248138428,8.133060455322266,5.6899847984313965,computer vision,16.0,0.0,0.0,2019.0,0.0,0,0,133.5,201.5,335.0,MODERN SMARTPHONE,REAL WORLD,2019
637,7,liquid_lens,#911EB4,0.5937488526105881,0.5315473861992359,0.6559503227472305,9.371737480163574,7.264495372772217,computer vision,16.0,0.0,0.0,2019.0,3.772,0,0,133.5,201.5,335.0,LIQUID LENS,LIQUID LENS,2019
638,2,clinical_and_regulatory_pathway,#F58231,0.5252564232796431,0.5162439346313477,0.5342689119279385,10.923749923706055,3.8960938453674316,computer vision,15.0,0.0,0.0,2019.0,3.499,0,0,129.5,201.5,331.0,CLINICAL AND REGULATORY PATHWAY,FAST HARDWARE,2019
639,2,artist_trevor_paglen,#F58231,0.5580375269055367,0.5384041145443916,0.5776709392666817,11.761794090270996,2.6748175621032715,computer vision,15.0,0.0,0.0,2019.0,3.675,0,0,129.5,201.5,331.0,ARTIST TREVOR PAGLEN,FAST HARDWARE,2019
